Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
1011,4,0.6687,4.012,3372,0.001186,0.992931,"FOSB RNF38 SCGB2B2 TCHHL1"
1012,6,0.6500,9.750,3768,0.002573,0.998474,"FOSL1 HIVEP1 JUN JUNB STK40 TRIB1"
1013,9,0.6817,24.54,6554,0.003720,0.999853,"AQP7 CBWD5 CNTNAP3 CNTNAP3B FOXD4L4 FOXD4L5 PGM5 SPATA31A7 ZNF658"
1014,8,0.7613,21.32,5538,0.003824,0.999679,"FOXK1 FOXK2 GSK3A GSK3B GSKIP RANBP3 UBALD1 UBALD2"
1015,7,0.6733,14.14,4966,0.002831,0.999299,"DLL1 FOXO1 MYOG PAX3 SOX8 TFAP2B ZBTB18"
1016,4,0.7499,4.499,3126,0.001434,0.992931,"FOXR1 PAFAH1B2 RPL22 RPP25"
1017,12,0.6546,43.21,9762,0.004396,0.999986,"FPR1 FPR2 SIGLEC5 ZNF28 ZNF415 ZNF528 ZNF534 ZNF610 ZNF615 ZNF665 ZNF701 ZNF880"
1018,4,0.6527,3.916,3202,0.001218,0.992931,"FRG2B HHIP ICAM5 USP25"
1019,6,0.6536,9.805,4018,0.002427,0.998474,"CRK CRKL PTPN12 RAPGEF1 RHOG TRIO"
1020,4,0.6563,3.938,3317,0.001183,0.992931,"EPS15 FRMD4B ONECUT3 SMPD2"
1021,4,0.6664,3.998,3447,0.001156,0.992931,"EPS8 FRMD5 KLRC1 TAS2R9"
1022,9,0.6776,24.39,6101,0.003970,0.999853,"AMOTL2 FRMD6 KIRREL1 LATS2 NF2 PTPN14 RNF146 SAV1 TAOK1"
1023,10,0.6518,29.33,7879,0.003700,0.999933,"FRS3 GSTA1 GSTA3 GSTA4 GUCA1A IL17A IL17F MLIP PRPH2 TFAP2D"
1024,4,0.6664,3.999,3301,0.001207,0.992931,"FRY GPC5 HEPN1 PAEP"
1025,4,0.6707,4.024,3308,0.001212,0.992931,"FTCD MYOM3 PLXNA2 TMEM238"
1026,9,0.6769,24.37,6488,0.003732,0.999853,"FTSJ3 INTS2 NUP85 PSMC5 PSMD12 RPL38 SAP30BP SRP68 TSEN54"
1027,6,0.6640,9.961,4466,0.002219,0.998474,"FUT5 FUT6 UQCR11 ZNF555 ZNF556 ZNF77"
1028,12,0.6505,42.93,1.001e+04,0.004259,0.999986,"ADAM32 AP3M2 BIN3 C8orf58 CHRNA6 CHRNB3 DEFA5 NAT1 RNF5 SCARA3 SORBS3 TNFRSF10D"
1029,4,0.6562,3.937,3194,0.001228,0.992931,"FXYD2 GAL3ST1 ISX SEC14L6"
1030,4,0.6995,4.197,3286,0.001273,0.992931,"ANKRD30A CCNY CREM FZD8"
1031,4,0.6591,3.955,3023,0.001303,0.992931,"G0S2 ZNF443 ZNF625 ZNF682"
1032,7,0.6508,13.67,5685,0.002392,0.999299,"CISD3 EPOP G6PC GSDMB HAP1 KRT28 RDM1"
1033,11,0.6618,36.40,8354,0.004327,0.999969,"CD1C CIART CTSK CTSS GABPB2 HRNR S100A12 S100A2 S100A4 S100A5 S100A8"
1034,4,0.6608,3.965,3049,0.001295,0.992931,"GALC OR1D5 P2RX1 TBC1D28"
1035,8,0.6501,18.20,5061,0.003573,0.999679,"GALE GNPNAT1 MPI PGM3 PMM2 PPCDC RPIA UGP2"
1036,10,0.6649,29.92,7965,0.003733,0.999933,"CHST9 CTIF DSG1 DSG3 DSG4 GALNT1 HRH4 ZNF396 ZNF397 ZNF521"
1037,5,0.6725,6.725,3483,0.001922,0.996692,"GALNT11 LDLR MYLIP NR1H2 SREBF1"
1038,6,0.6548,9.822,4728,0.002068,0.998474,"CYP3A7 GALNT17 PON3 RNF148 SEMA3C SEMA3E"
1039,7,0.7292,15.31,5251,0.002900,0.999299,"ANHX ZNF10 ZNF140 ZNF26 ZNF605 ZNF84 ZNF891"
1040,4,0.7896,4.738,3065,0.001540,0.992931,"CENPE GAR1 RPL34 SPATA5"
1041,12,0.6567,43.34,9230,0.004662,0.999986,"ABCC12 CES3 CES5A IRX6 MT1A MT1B MT1F MT1G MT1H MT1X MT2A MT4"
1042,4,0.7010,4.206,3110,0.001347,0.992931,"GBP3 GBP4 GBP5 GBP6"
1043,7,0.6587,13.83,5147,0.002673,0.999299,"OR14J1 OR2B3 OR2J2 OR2J3 OR2W1 TRIM10 TRIM26"
1044,4,0.6590,3.954,3004,0.001311,0.992931,"CTSO GCFC2 ITPKA PCMTD1"
1045,4,0.6535,3.921,3168,0.001233,0.992931,"B3GNT2 B3GNT5 GCNT2 SCUBE3"
1046,5,0.6568,6.568,4124,0.001586,0.996692,"C8orf44 CA1 CA8 GDAP1 SGK3"
1047,4,0.6605,3.963,3170,0.001245,0.992931,"FAM209B GDAP1L1 RALY RBPJL"
1048,15,0.6635,69.67,1.186e+04,0.005825,0.999999,"AGAP5 AGAP9 ANXA8L1 CALHM3 GDF2 GPRIN2 NUTM2A NUTM2B PTPN20 SFTPA2 SYT15 WASHC2C ZNF239 ZNF32 ZNF33B"
1049,9,0.6631,23.87,7244,0.003277,0.999853,"BPIFB1 DEFB116 FAM83C FOXS1 GDF5 GGT7 HCK MYH7B MYLK2"
1050,6,0.6622,9.933,4396,0.002248,0.998474,"GDPD5 KRTAP5-7 KRTAP5-9 P2RY2 P2RY6 UCP3"
1051,4,0.7947,4.768,2847,0.001668,0.992931,"GEMIN2 GEMIN4 GEMIN6 GEMIN7"
1052,7,0.6867,14.42,4530,0.003163,0.999299,"CIP2A GEN1 H2AFX MAD2L2 RAD17 RHNO1 TOPBP1"
1053,5,0.6871,6.871,3433,0.001992,0.996692,"CHCHD4 GFER TAMM41 TRIAP1 TSEN2"
1054,4,0.6753,4.052,3341,0.001208,0.992931,"ASTL GFRA2 IGFBPL1 SCN9A"
1055,5,0.6823,6.823,4165,0.001632,0.996692,"C8orf44 CYP7A1 GGH NSMAF SGK3"
1056,20,0.6619,125.8,1.521e+04,0.008178,1.00000,"AIFM3 APOL1 CRYBA4 DGCR6 DGCR6L GGT1 GGTLC2 GSTT2B MPPE1 RFPL3 RIMBP3 SDF2L1 SEC14L6 SEPT5 SLC5A1 USP18 VPREB1 YPEL1 ZDHHC8 ZNF74"
1057,4,0.6557,3.934,3207,0.001222,0.992931,"ADAMTS15 ADAMTS8 GH1 KCNJ1"
1058,7,0.6569,13.80,4964,0.002764,0.999299,"CDT1 DONSON GINS1 GINS2 GINS3 GINS4 ORC6"
1059,5,0.6572,6.572,4000,0.001636,0.996692,"KCNK7 OR10Z1 SPRR4 STMND1 SWT1"
1060,4,0.6570,3.942,3028,0.001297,0.992931,"FOXH1 GIPC1 NAPRT PPP1R16A"
1061,4,0.6570,3.942,2617,0.001499,0.992931,"ARHGEF7 GIT2 ITGB1 PAK2"
1062,4,0.7224,4.334,3662,0.001180,0.992931,"CGA GJA10 IL2 ZNF664"
1063,7,0.6771,14.22,5495,0.002574,0.999299,"AGO1 AGO3 AGO4 GJA4 GJB3 GJB4 GJB5"
1064,6,0.6566,9.848,4587,0.002137,0.998474,"GLIPR1L1 GLIPR1L2 HOXC5 HOXC8 KCNC2 KRT86"
1065,5,0.8969,8.969,3501,0.002548,0.996692,"YWHAB YWHAE YWHAG YWHAQ YWHAZ"
1066,4,0.6585,3.951,3154,0.001248,0.992931,"GLT8D2 PROK1 SAA4 SNX29"
1067,10,0.6678,30.05,7859,0.003800,0.999933,"FBXO9 GFRAL GLYATL3 GSTA1 GSTA3 GSTA4 IL17A IL17F MLIP TFAP2D"
1068,4,0.6973,4.184,2945,0.001415,0.992931,"ARHGAP45 GMFG HERPUD1 MANF"
1069,4,0.6585,3.951,2688,0.001464,0.992931,"GNA11 PDCL PLCB3 RIC8A"
1070,5,0.6740,6.740,3645,0.001841,0.996692,"FUT6 GNA15 PLIN3 UQCR11 ZNF77"
1071,11,0.6621,36.41,8805,0.004108,0.999969,"ASL CLDN3 GNAI1 GNAT3 GUSB SEMA3E TRIM50 TYW1 ZNF736 ZNF92 ZSCAN25"
1072,6,0.6807,10.21,3959,0.002564,0.998474,"GNAI2 GNAI3 LPAR1 PDCL RHOA RIC8A"
1073,6,0.6527,9.791,3860,0.002522,0.998474,"CMIP GNA13 GNB1 LPAR2 PDCL RIC8A"
1074,9,0.6967,25.08,5827,0.004273,0.999853,"AKT1 GNB2 MAPKAP1 MLST8 PDCL PDPK1 PIK3CA PIK3CB RICTOR"
1075,6,0.6508,9.763,4574,0.002124,0.998474,"ANKRD7 GNG11 PILRB PON1 RASA4 WNT2"
1076,4,0.6572,3.943,2768,0.001418,0.992931,"CDC37L1 DNAJB6 HSF1 HSPA4"
1077,7,0.6608,13.88,4673,0.002952,0.999299,"GNB1 GNB2 GNG5 MAPKAP1 PDCL PIK3CB RICTOR"
1078,11,0.6505,35.78,8729,0.004072,0.999969,"CYP3A7 DLX6 GNG11 GNGT1 PILRB PON1 PON3 SEMA3E TRIM50 WNT2 ZNF804B"
1079,4,0.6537,3.922,3158,0.001237,0.992931,"GNMT KCNK16 KCNK17 TUBB4A"
1080,15,0.6514,68.40,1.011e+04,0.006703,0.999999,"ARL8B BLOC1S1 GNPTAB NPC1 NPC2 PSAP SNAPIN TMEM251 VPS16 VPS18 VPS29 VPS33A VPS35 VPS39 VPS41"
1081,4,0.6522,3.913,3221,0.001210,0.992931,"BNIP2 CELF6 GOLGA6D LINGO1"
1082,4,0.6880,4.128,2403,0.001709,0.992931,"GOLGA7 KRAS NRAS ZDHHC5"
1083,5,0.6732,6.732,3625,0.001849,0.996692,"ARHGAP11B CHRFAM7A GOLGA8H GOLGA8R WHAMM"
1084,14,0.6335,57.65,8872,0.006436,0.999997,"BNIP1 C19orf25 GOLT1B INPP5K NAPG NBAS RAB18 RAB3GAP2 RINT1 SCFD1 STX18 TBC1D20 USE1 ZW10"
1085,9,0.6517,23.46,7180,0.003249,0.999853,"GON7 GPR68 PPP4R4 SERPINA11 SERPINA12 SERPINA3 SERPINA4 SERPINA9 UBR7"
1086,4,0.6549,3.929,2650,0.001476,0.992931,"GORASP2 MON2 SPPL3 TM9SF3"
1087,4,0.6614,3.968,3241,0.001220,0.992931,"BBS5 GP2 SCN1A SCN7A"
1088,9,0.6646,23.92,7438,0.003199,0.999853,"GP6 KIR2DL1 LAIR2 LILRB5 NLRP4 NLRP7 ZNF581 ZNF587 ZSCAN5B"
1089,5,0.6545,6.545,3696,0.001763,0.996692,"ABCF3 GPAT2 NFIB NFIC PTGES3"
1090,5,0.6824,6.824,3953,0.001719,0.996692,"GPER1 GPR146 PTCD1 RBAK RNF216"
1091,11,0.6687,36.78,7600,0.004802,0.999969,"ABCE1 COPB2 PSMA1 PSMA2 PSMA3 PSMA4 PSMA5 PSMA6 PSMB3 SMU1 VCP"
1092,4,0.6669,4.001,2784,0.001431,0.992931,"DDOST DHDDS GPN2 NUDC"
1093,5,0.6594,6.594,3425,0.001916,0.996692,"BUB3 DAD1 FARSB GPN3 TXNL4A"
1094,4,0.6573,3.944,3461,0.001136,0.992931,"GPR141 PEPD RETSAT SMIM29"
1095,7,0.6688,14.05,5509,0.002536,0.999299,"FAM173B NKD2 SLC6A18 SLC6A19 SLC6A3 TPPP TRIO"
1096,5,0.6662,6.662,3928,0.001689,0.996692,"BIVM CLYBL GAS6 GPR183 SLITRK5"
1097,4,0.6531,3.919,3156,0.001237,0.992931,"GPR25 ITLN2 KCNJ10 VANGL2"
1098,7,0.6567,13.79,4444,0.003084,0.999299,"BRAF DUSP4 MAP2K1 MAPK1 MITF PEA15 SOX10"
1099,6,0.6535,9.803,4599,0.002122,0.998474,"GBA GPR52 ITLN1 S100A2 S100A8 SPRR1A"
1100,4,0.6866,4.119,3078,0.001333,0.992931,"CCDC36 GPR6 LTO1 ZNF789"
1101,4,0.6891,4.135,2857,0.001441,0.992931,"GPR63 MRPL18 TCP1 WTAP"
1102,7,0.6724,14.12,5501,0.002554,0.999299,"ACSM2A ACSM2B C16orf45 CORO7 GPRC5B NOMO1 SEPT12"
1103,7,0.6621,13.90,5737,0.002412,0.999299,"CCNB1IP1 GPRC5D KIF26B LMO3 MAP3K7CL PRH2 SDR39U1"
1104,4,0.6632,3.979,3522,0.001126,0.992931,"CASTOR1 FAM118A GRAMD2A SUSD2"
1105,4,0.6614,3.968,3399,0.001164,0.992931,"CCDC89 GREM1 HESX1 WDR6"
1106,7,0.6513,13.68,4933,0.002757,0.999299,"ESR1 FOXA1 GRHL1 GRHL2 SPDEF TFAP2C TRPS1"
1107,4,0.6673,4.004,3248,0.001228,0.992931,"GPR37L1 GRM2 OR13J1 SAXO1"
1108,11,0.6505,35.78,8870,0.004007,0.999969,"C18orf32 CDH7 CTIF DSG1 DSG3 DSG4 PQLC1 SERPINB10 SERPINB2 SERPINB5 SERPINB7"
1109,10,0.6508,29.29,7690,0.003784,0.999933,"ASL GRM8 INTS4 SEPT14 TRIM50 TYW1 ZNF479 ZNF679 ZNF727 ZNF736"
1110,6,0.6529,9.793,4293,0.002269,0.998474,"DHX15 GRPEL1 HAUS3 LETM1 NOP14 STX18"
1111,10,0.6659,29.97,7808,0.003813,0.999933,"ABHD11 ASL CLDN3 GNAT3 GSAP SEMA3E TBL2 TRIM50 TYW1 ZNF92"
1112,6,0.6767,10.15,4701,0.002149,0.998474,"AKAP2 GSN OR1J4 OR1L8 OR1N2 TXNDC8"
1113,7,0.6718,14.11,4683,0.002995,0.999299,"ADPGK GSR NFE2L2 SLC33A1 SLC35B4 SUCO TAPT1"
1114,10,0.6794,30.57,7757,0.003916,0.999933,"FBXO9 GSTA1 GSTA2 GSTA3 GSTA4 GUCA1A IL17A IL17F MLIP TFAP2D"
1115,10,0.6684,30.08,7767,0.003848,0.999933,"CRISP1 FBXO9 GSTA1 GSTA3 GSTA4 GSTA5 IL17A IL17F MLIP TFAP2D"
1116,6,0.6556,9.834,5002,0.001958,0.998474,"CALHM3 CYP17A1 GSTO1 GSTO2 SORCS1 SORCS3"
1117,4,0.6847,4.108,2946,0.001389,0.992931,"GSX2 PDGFRA SCFD2 TWIST2"
1118,10,0.6531,29.39,7998,0.003652,0.999933,"ASL GTF2IRD1 GUSB TMEM248 TRIM50 TYW1 ZKSCAN1 ZNF679 ZNF727 ZNF736"
1119,4,0.6754,4.052,3442,0.001173,0.992931,"ADGRV1 FAM151B FAM169A GUCA1C"
1120,22,0.6306,145.7,1.591e+04,0.009048,1.00000,"C12orf65 CARS2 DDX28 FOXRED1 GTPBP10 GTPBP8 MCAT METTL17 MRM2 MRM3 MRPL58 MTFMT MTG1 MTIF2 MTIF3 MTO1 NOA1 NSUN3 NSUN4 PREPL TFB1M YBEY"
1121,5,0.6607,6.607,4238,0.001553,0.996692,"C5AR2 GYS1 SIGLEC12 SPIB SULT2B1"
1122,12,0.6503,42.92,8103,0.005254,0.999986,"CLEC16A COG1 COG5 COG6 COG7 COG8 GZF1 RAB1B RAB2A SLC10A7 SLC39A9 UNC50"
1123,4,0.6675,4.005,3087,0.001292,0.992931,"H2AFY2 H3F3B H3F3C HIST3H2A"
1124,5,0.6753,6.753,3443,0.001952,0.996692,"CERS2 ELOVL1 HACD2 HSD17B12 TECR"
1125,6,0.6980,10.47,4372,0.002383,0.998474,"CHCHD1 CNIH4 FOXD4 HAMP NBEAL1 TSPYL5"
1126,12,0.6642,43.84,9127,0.004768,0.999986,"CTSK GBA HAPLN2 LCE3E PGLYRP3 S100A12 S100A2 S100A4 S100A8 S100A9 SLAMF7 THEM5"
1127,12,0.6568,43.35,8782,0.004899,0.999986,"ZNF20 ZNF433 ZNF441 ZNF443 ZNF490 ZNF564 ZNF625 ZNF627 ZNF69 ZNF709 ZNF844 ZNF878"
1128,7,0.6747,14.17,5025,0.002804,0.999299,"ACCSL COMMD9 EHF ELF5 HARBI1 OR4B1 PDHX"
1129,4,0.6507,3.904,2900,0.001341,0.992931,"HAS3 RPL13A RPL18 RPL18A"
1130,11,0.6624,36.43,6927,0.005216,0.999969,"DHX9 GAK HAUS1 HAUS2 HAUS3 HAUS4 HAUS5 HAUS6 HAUS8 KIF18A TACC3"
1131,4,0.6738,4.043,3009,0.001338,0.992931,"HBE1 OR51B4 OR52M1 OR56A1"
1132,4,0.6741,4.044,2934,0.001373,0.992931,"HBP1 NFIB NFIC PTGES3"
1133,5,0.6980,6.980,3709,0.001873,0.996692,"ARHGAP11B CHRFAM7A GOLGA8R HCN2 WHAMM"
1134,7,0.7079,14.87,4911,0.003010,0.999299,"DDX31 HDDC2 MDM2 MDM4 PPM1D RPS27L WDR89"
1135,4,0.6720,4.032,3065,0.001310,0.992931,"CENPE GAR1 HDHD3 SPATA5"
1136,4,0.7369,4.421,2788,0.001579,0.992931,"HEATR3 RPF2 RPL5 XPO7"
1137,5,0.7495,7.495,3361,0.002218,0.996692,"MCPH1 PIAS4 RBM4 RBM4B SRBD1"
1138,4,0.6595,3.957,3271,0.001206,0.992931,"C22orf46 HEBP1 SEPT3 TTLL12"
1139,6,0.6584,9.876,5005,0.001965,0.998474,"CPB1 GPR171 HEG1 P2RY12 P2RY13 SERPINI2"
1140,5,0.7522,7.522,3685,0.002031,0.996692,"HERC1 LYL1 PIK3R5 SPAST ULK3"
1141,11,0.6588,36.23,8548,0.004210,0.999969,"CXCL1 CXCL3 FAM47E HERC5 HNRNPDL PF4 TMPRSS11B TMPRSS11E UGT2B15 UGT2B4 UGT2B7"
1142,11,0.6531,35.92,8966,0.003980,0.999969,"IFNA16 IFNA21 IFNA4 IFNA6 INSL6 MPL PDCD1LG2 RLN1 RLN2 SAXO1 TYRP1"
1143,4,0.6752,4.051,3144,0.001284,0.992931,"ANKRD65 BMT2 HES4 PROM1"
1144,4,0.7467,4.480,2814,0.001585,0.992931,"HEXIM1 LARP7 MEPCE PNISR"
1145,6,0.6722,10.08,5160,0.001946,0.998474,"C8orf44 CNGB3 HEY1 MCMDC2 PMP2 TRIM55"
1146,4,0.6505,3.903,3098,0.001255,0.992931,"HFE HIST1H1T ZNF184 ZSCAN16"
1147,6,0.6751,10.13,4516,0.002232,0.998474,"JAG2 LRP10 RBM47 SUSD6 TMEM127 WWP2"
1148,8,0.6509,18.23,6098,0.002972,0.999679,"COX14 COX18 COX6A1 HIGD1A HIGD2A NDUFA4 SURF1 TBRG4"
1149,4,0.6563,3.938,3482,0.001127,0.992931,"C9orf43 FBXL13 HIGD1B SPATA31E1"
1150,21,0.6507,136.6,1.447e+04,0.009325,1.00000,"H2AFX HIST1H2AC HIST1H2AD HIST1H2BB HIST1H2BC HIST1H2BD HIST1H2BE HIST1H2BG HIST1H2BI HIST1H2BJ HIST1H2BL HIST1H2BM HIST1H2BN HIST1H3A HIST1H3B HIST1H3C HIST1H3D HIST1H3F HIST1H3G HIST1H3H HIST1H3I"
1151,5,0.6738,6.738,3915,0.001714,0.996692,"BTN2A2 HIST1H1T HIST1H4F OR2B6 SLC17A2"
1152,5,0.6506,6.506,3572,0.001813,0.996692,"HLA-A HLA-B HLA-C MICB OR2J3"
1153,7,0.6519,13.69,5319,0.002561,0.999299,"HLA-DRA HLA-F OR14J1 OR2J3 PSORS1C2 TRIM10 TRIM26"
1154,9,0.6512,23.44,6814,0.003420,0.999853,"DEFB115 DEFB116 FOXS1 HCK HM13 MYLK2 REM1 TM9SF4 XKR7"
1155,12,0.6681,44.10,7834,0.005580,0.999986,"AFDN ARHGAP29 CDC42 CRB3 CTNNA1 HNF1B PARD3 PARD6B PAX8 PRKCI TJP1 TP53BP2"
1156,6,0.6573,9.860,3989,0.002458,0.998474,"HNRNPF PCBP1 PRPF40A PSMF1 SON SRRM2"
1157,10,0.6759,30.41,7096,0.004256,0.999933,"IKBKB IL1R1 IL1RAP IRAK4 MYD88 RBCK1 RELA RNF31 TAB2 TRAF6"
1158,6,0.7020,10.53,4645,0.002256,0.998474,"HOXB5 HOXB6 HOXB7 HOXB8 HOXB9 PLEKHM1"
1159,17,0.6559,89.20,1.316e+04,0.006713,1.00000,"ACVRL1 AQP5 GRASP HOXC12 HOXC8 KRT1 KRT5 KRT6B KRT74 KRT78 KRT79 KRT82 KRT83 KRT84 KRT86 OR10P1 PPP1R1A"
1160,4,0.6675,4.005,3382,0.001180,0.992931,"CREM HOXC9 LASP1 LRRC23"
1161,4,0.7151,4.291,3272,0.001307,0.992931,"HOXD10 HOXD11 HOXD12 HOXD9"
1162,9,0.6782,24.42,7169,0.003386,0.999853,"CCDC30 CFAP57 CYP4Z1 ERMAP EXO5 ZFP69 ZFP69B ZNF684 ZNF691"
1163,4,0.6782,4.069,3210,0.001263,0.992931,"ETFA ETFB ETFDH HPGD"
1164,4,0.6945,4.167,3139,0.001322,0.992931,"CXCL3 HPSE PPBP UGT2B15"
1165,4,0.7072,4.243,2858,0.001478,0.992931,"HRAS KRTAP5-1 KRTAP5-10 KRTAP5-9"
1166,6,0.7127,10.69,4896,0.002174,0.998474,"HRASLS HTR3D MUC4 SLC51A TCTEX1D2 TM4SF19"
1167,15,0.6561,68.89,1.204e+04,0.005675,0.999999,"AQP7 CREB3 DNAI1 DNAJB5 FAM205A GALT IFNA1 IFNA4 KIF24 OR2S2 PRSS3 SIGMAR1 SPAG8 TOMM5 UBAP2"
1168,14,0.6378,58.04,1.092e+04,0.005271,0.999997,"COL6A2 KRTAP10-11 KRTAP10-3 KRTAP10-6 KRTAP10-8 KRTAP10-9 KRTAP12-1 KRTAP12-3 KRTAP12-4 KRTAP19-3 KRTAP19-7 PCBP3 TMPRSS3 TRPM2"
1169,4,0.7122,4.273,3393,0.001255,0.992931,"HS1BP3 IFT172 LBH NDUFAF2"
1170,15,0.6542,68.69,1.192e+04,0.005715,0.999999,"ALDH3A1 CCDC144A CCDC144NL DRC3 GID4 HS3ST3A1 HS3ST3B1 MFAP4 MYO15A SLC47A2 TBC1D28 TNFRSF13B TRPV2 ZNF287 ZNF624"
1171,4,0.6943,4.166,3137,0.001323,0.992931,"GLIS2 HS3ST6 PRSS33 TPSG1"
1172,4,0.6859,4.115,3429,0.001196,0.992931,"CERCAM HSD17B3 SARDH USP20"
1173,15,0.6554,68.82,1.129e+04,0.006042,0.999999,"AQP5 HOXC8 INHBE KRT1 KRT5 KRT6B KRT79 KRT82 KRT84 KRT86 OR10P1 OR6C1 OR6C3 RDH16 SDR9C7"
1174,4,0.6585,3.951,2702,0.001456,0.992931,"DNAJA1 DNAJA2 HSP90AA1 STIP1"
1175,8,0.6572,18.40,5419,0.003374,0.999679,"HSPA5 RPL11 RPL12 RPL17 RPL35 RPL37 RPLP2 RPS13"
1176,11,0.6692,36.80,7636,0.004783,0.999969,"RPL14 RPL15 RPL17 RPL18 RPL18A RPL19 RPL23 RPL23A RPL27 RPL7 RPS15A"
1177,4,0.6725,4.035,3040,0.001322,0.992931,"HSPB2 HTR3A NXPE1 RAB39A"
1178,4,0.7030,4.218,2761,0.001521,0.992931,"HSPD1 HSPE1 NEDD1 PAFAH1B1"
1179,9,0.6583,23.70,6864,0.003432,0.999853,"CCDC137 DDX31 DNAJC21 GNL1 PINX1 RBM34 RPF1 WDR89 ZNF622"
1180,5,0.6557,6.557,4101,0.001592,0.996692,"HTR3D HTR3E SERP1 SERPINI1 TCTEX1D2"
1181,13,0.6604,51.51,9798,0.005216,0.999993,"CD1C CIART CTSK FLG2 HIST2H2AB HRNR HYDIN LCE3E S100A12 S100A2 S100A4 S100A5 S100A6"
1182,6,0.6797,10.20,4616,0.002198,0.998474,"A2M CLEC4D CLEC6A GYS2 IAPP SLCO1C1"
1183,5,0.6648,6.648,3265,0.002026,0.996692,"HSPD1 HSPE1 IARS2 LETM1 LONP1"
1184,6,0.6517,9.775,4967,0.001960,0.998474,"ABCB5 AGR3 DBNL GHRHR ICA1 NPY"
1185,7,0.6501,13.65,4337,0.003128,0.999299,"ICMT KRAS NRAS RAF1 RAP1GDS1 RCE1 SHOC2"
1186,7,0.6718,14.11,4735,0.002962,0.999299,"ID2 IPO5 PRDM1 RC3H1 SMAD7 TCF12 TCF3"
1187,6,0.7172,10.76,3560,0.003003,0.998474,"IER3IP1 SCYL1 TAPT1 TMEM167A UNC50 YIPF5"
1188,12,0.6603,43.58,9833,0.004402,0.999986,"CD101 FAM19A3 FAM69A GBP5 GNAT2 GSTM2 GSTM5 IFI44 IFI44L KCNA10 RHOC TMEM56"
1189,4,0.6929,4.158,3160,0.001311,0.992931,"CYP26C1 IFIT2 IFIT3 ZNF485"
1190,4,0.6694,4.016,2939,0.001361,0.992931,"HIC2 IGF2BP1 LIN28B SOX11"
1191,5,0.7187,7.187,3584,0.001996,0.996692,"ABL1 BCR PTPN1 QRFP WT1"
1192,4,0.6820,4.092,3357,0.001215,0.992931,"IGFBP1 NINJ1 THADA WDR38"
1193,16,0.6513,78.16,1.309e+04,0.005923,0.999999,"ABCA13 AEBP1 AGR3 FKBP9 GHRHR IGFBP3 NIPSNAP2 NUPR2 PHKG1 PKD1L1 PSPH SEPT14 SUMF2 UPP1 VWC2 ZNF713"
1194,16,0.6265,75.18,1.197e+04,0.006223,0.999999,"C8orf33 FOXH1 GLI4 LY6K LYPD2 MAPK15 MROH6 NAPRT RHPN1 SLURP2 TSNARE1 ZFP41 ZNF16 ZNF250 ZNF696 ZNF707"
1195,10,0.6721,30.24,8306,0.003619,0.999933,"APOC2 C5AR1 CCDC61 EML2 IGFL1 IGFL2 IGFL3 IGFL4 PGLYRP1 PVR"
1196,4,0.6587,3.952,3168,0.001243,0.992931,"CHIT1 IGFN1 PEF1 TMEM81"
1197,6,0.6502,9.752,4691,0.002069,0.998474,"IGSF10 P2RY14 PLSCR1 PLSCR2 TFDP2 TM4SF4"
1198,4,0.6909,4.145,3233,0.001277,0.992931,"ANKIB1 IGSF8 MBLAC1 ZSCAN21"
1199,6,0.6562,9.843,5317,0.001844,0.998474,"AP3M1 CYP2C9 IHH PPP3CB SEMA4G SRGN"
1200,4,0.6865,4.119,3044,0.001348,0.992931,"ERH IKZF2 IRAK2 PTGER4"
1201,15,0.6519,68.45,1.160e+04,0.005849,0.999999,"ACVRL1 AQP5 IKZF4 KRT1 KRT7 KRT74 KRT75 KRT78 KRT79 KRT82 KRT83 KRT84 KRT86 OR10P1 OR2AP1"
1202,14,0.6528,59.41,1.076e+04,0.005479,0.999997,"COL6A2 KRTAP10-11 KRTAP10-3 KRTAP10-8 KRTAP10-9 KRTAP12-1 KRTAP12-3 KRTAP12-4 KRTAP13-1 KRTAP19-3 KRTAP19-6 KRTAP19-7 KRTAP19-8 TMPRSS3"
1203,4,0.7441,4.465,2588,0.001717,0.992931,"CEP192 IL17D KIF18B KIF2C"
1204,4,0.6640,3.984,3428,0.001158,0.992931,"AP3M2 IL17RC LSM1 ZNF35"
1205,4,0.6652,3.991,3092,0.001286,0.992931,"DNAJC21 GPATCH4 IL1A NEMF"
1206,4,0.6512,3.907,3384,0.001150,0.992931,"C16orf90 CLUAP1 CORO7 IL27"
1207,6,0.6511,9.767,4683,0.002076,0.998474,"BICDL2 HCFC1R1 IL32 MMP25 PAQR4 TNFRSF12A"
1208,7,0.6954,14.60,4914,0.002954,0.999299,"IL6R IL6ST JAK1 LIFR SLC39A1 SOCS3 STAT3"
1209,4,0.6940,4.164,3174,0.001307,0.992931,"KDR KIT PDGFRA TMPRSS11B"
1210,5,0.6607,6.607,4018,0.001637,0.996692,"CRYGB CRYGC CRYGD ILKAP PRLH"
1211,4,0.6531,3.919,3371,0.001158,0.992931,"IMMP1L LRSAM1 NAGA UBXN11"
1212,6,0.6908,10.36,4136,0.002492,0.998474,"AK6 IMP3 IMP4 NOP9 UTP4 WDR43"
1213,7,0.6543,13.74,5575,0.002453,0.999299,"DSG1 DSG3 HRH4 IMPACT LAMA3 RMC1 ZNF396"
