Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
1112,4,0.6058,3.635,3132,0.001156,0.992931,"ALOX15B EVX1 KCTD11 USP43"
1113,4,0.6732,4.039,2548,0.001578,0.992931,"ARNT EPAS1 HIF1A VHL"
1114,4,0.6227,3.736,3200,0.001163,0.992931,"EXOC3L1 FGF23 MYO9A SYTL2"
1115,5,0.6177,6.177,4061,0.001515,0.996692,"APOPT1 CEP170B EXOC3L4 GPR68 ZBTB42"
1116,17,0.6056,82.36,1.173e+04,0.006950,1.00000,"BET1 BUD31 COPS6 EXOC4 LSM8 MCM7 MEPCE NUP205 PMPCB POP7 PSMC2 RBM28 RINT1 SEM1 SRRT TNPO3 ZNHIT1"
1117,6,0.6235,9.352,4477,0.002079,0.998474,"ECHS1 EXOC6 JAK3 LDLRAP1 LRP8 MCEMP1"
1118,8,0.6287,17.60,5658,0.003093,0.999679,"C1D DIS3 EXOSC1 EXOSC10 EXOSC8 EXOSC9 MPHOSPH6 ZCCHC7"
1119,4,0.6041,3.625,3294,0.001096,0.992931,"F13B RIT1 RSPO4 SLC49A3"
1120,12,0.6058,39.98,8794,0.004514,0.999986,"ACCS ACCSL CHRM4 CRY2 EHF ELF5 F2 FBXO3 MAPK8IP1 OR4B1 OR4X1 TP53I11"
1121,4,0.6874,4.125,3617,0.001136,0.992931,"CD180 FABP2 SMCO1 ZNF202"
1122,4,0.6042,3.625,3404,0.001061,0.992931,"CPLANE1 DYNLL2 FABP6 JCHAIN"
1123,5,0.6034,6.034,3992,0.001506,0.996692,"AEN ENPP3 FABP7 TAAR6 TAAR8"
1124,4,0.6808,4.085,3295,0.001235,0.992931,"FADS3 IL17B MAP4K2 PCK1"
1125,4,0.6989,4.194,3259,0.001282,0.992931,"CALY FADS6 SLURP2 STK32C"
1126,7,0.6198,13.02,5505,0.002353,0.999299,"CNNM4 FAHD2A FAHD2B IL1F10 IL36G LYG1 TUBA3D"
1127,5,0.6380,6.380,3979,0.001597,0.996692,"CARNS1 FAIM KLK10 LRRC40 TEX12"
1128,4,0.6107,3.664,2958,0.001234,0.992931,"FAM102A KIAA0100 KIAA1109 VAPA"
1129,14,0.6061,55.15,1.100e+04,0.004976,0.999997,"APEH CCR2 CCR3 CCR5 FAM107A IQCF1 IQCF2 IQCF3 IQCF5 ITIH3 ITIH4 MUSTN1 SEMA3G TLR9"
1130,4,0.7157,4.294,2676,0.001598,0.992931,"FAM126B FERMT1 TCF7L2 TTC7A"
1131,7,0.6031,12.67,5695,0.002214,0.999299,"FAM131A HRASLS HTR3D MUC4 SERPINI1 SLC51A TCTEX1D2"
1132,4,0.6844,4.106,3106,0.001317,0.992931,"CLCNKA FAM131C MMP23B SLC35E2B"
1133,4,0.6034,3.620,3020,0.001194,0.992931,"FAM13C OR56B1 RALGPS1 TRIM34"
1134,4,0.6208,3.725,3359,0.001105,0.992931,"ACOT12 ADGRV1 FAM151B FAM169A"
1135,5,0.6395,6.395,3808,0.001672,0.996692,"CSH2 FAM153B GH2 KRTAP9-9 LGALS9"
1136,4,0.6315,3.789,3261,0.001158,0.992931,"ACBD3 FAM161B HTR3D SERP1"
1137,4,0.6510,3.906,2927,0.001329,0.992931,"FAM162A OR5K3 POLQ WDR5B"
1138,4,0.6407,3.844,3308,0.001158,0.992931,"CDK18 CHI3L1 FAM163A SWT1"
1139,16,0.6042,72.50,1.213e+04,0.005926,0.999999,"ACVRL1 AQP5 INHBE KRT1 KRT5 KRT6B KRT74 KRT79 KRT82 KRT84 KRT86 OR10P1 R3HDM2 RDH16 SDR9C7 STAC3"
1140,18,0.5173,79.15,1.286e+04,0.006099,1.00000,"GMIP MEF2B ZNF100 ZNF101 ZNF124 ZNF14 ZNF195 ZNF253 ZNF43 ZNF443 ZNF486 ZNF492 ZNF682 ZNF714 ZNF737 ZNF91 ZNF98 ZNF99"
1141,4,0.6227,3.736,3080,0.001208,0.992931,"FAM174B LIN28B PHOX2B TRIM71"
1142,10,0.6184,27.83,7995,0.003460,0.999933,"CCDC30 CFAP57 ERMAP EXO5 FAM183A MPL ZFP69 ZFP69B ZNF684 ZNF691"
1143,6,0.6317,9.475,4652,0.002028,0.998474,"PRB1 PRB2 PRB4 PRH2 TAS2R19 TAS2R30"
1144,9,0.6078,21.88,6709,0.003242,0.999853,"FAM19A2 GLIPR1L1 INHBE KRT86 OR10P1 OR6C1 OR6C65 RDH16 SDR9C7"
1145,4,0.6106,3.664,3112,0.001173,0.992931,"FAM19A5 RPL38 SCUBE1 UTP18"
1146,8,0.6454,18.07,5446,0.003298,0.999679,"ARMC7 CCDC84 DDX59 FAM204A PPIH RBM48 SCNM1 WDR25"
1147,10,0.6056,27.25,7923,0.003419,0.999933,"AKAP2 FAM206A FBP1 FBP2 OR1J4 OR1L1 OR1L8 OR1N2 PALM2 TXNDC8"
1148,4,0.6739,4.044,3440,0.001171,0.992931,"C17orf107 FAM213A NEURL4 PALD1"
1149,10,0.6260,28.17,7630,0.003669,0.999933,"ALDOC BPNT1 CCDC102A GML OR5AU1 PLEKHG4 PM20D1 PSD4 RTN3 WFDC11"
1150,8,0.6296,17.63,6408,0.002737,0.999679,"C6orf203 ENPP1 ENPP3 TAAR2 TAAR6 TCF21 VNN2 WISP3"
1151,11,0.6105,33.58,7657,0.004354,0.999969,"ANKFY1 ANKH ATP6V0A1 PPP1R21 RAB5C RABGEF1 RBSN TBCK TGFBRAP1 VPS45 VPS8"
1152,15,0.5865,61.59,1.208e+04,0.005058,0.999999,"CALHM3 CYP2C9 DUSP13 IFIT1 IFIT1B IFIT2 IFIT5 LIPA LIPJ NUTM2A NUTM2B PTPN20 SAMD8 SFTPA1 SFTPA2"
1153,4,0.6163,3.698,3331,0.001106,0.992931,"ASPSCR1 FAM241B NDUFA12 ZP1"
1154,6,0.6354,9.532,4128,0.002297,0.998474,"CHERP DDX39B FAM32A HAUS8 SUGP1 UBA52"
1155,6,0.6272,9.407,3748,0.002496,0.998474,"FAM49B NF2 PDCD10 PPM1F PTPN14 TAOK1"
1156,5,0.6263,6.263,3795,0.001643,0.996692,"DNM1L FAM50B KLHL12 MIEF1 SLC25A46"
1157,4,0.6292,3.775,3266,0.001152,0.992931,"AIMP1 FAM71B GPBAR1 SPARC"
1158,4,0.6123,3.674,3425,0.001069,0.992931,"FAM81A IL17RC WSCD2 ZNF169"
1159,4,0.6717,4.030,3301,0.001216,0.992931,"FADS3 FAM81B IL17B PCK1"
1160,12,0.6120,40.39,1.029e+04,0.003901,0.999986,"AARD C8orf76 COL14A1 FAM83A FBXO32 KLHL38 MTSS1 NOV RNF139 SLC30A8 TRMT12 ZHX2"
1161,24,0.5945,164.1,1.754e+04,0.009244,1.00000,"ANG BCL2L2 CEBPE CMA1 CMTM5 DHRS2 DHRS4 EDDM3A GZMH LTB4R LTB4R2 MYH6 OR10G2 OR10G3 OR11G2 OR11H4 OR11H6 OR4M2 OR5AU1 RNASE3 RNASE4 RNASE7 SLC7A8 TM9SF1"
1162,13,0.5690,44.38,9939,0.004434,0.999993,"ANO1 CREM CTTN FADD FGF19 FGF3 FGF4 FOLR2 GSTP1 MRGPRD MRGPRF MYEOV POLD4"
1163,4,0.6272,3.763,3402,0.001102,0.992931,"DOK2 FAM86B2 SMIM18 TEX15"
1164,4,0.6166,3.700,3194,0.001154,0.992931,"ACRBP FARP1 PRB4 RERG"
1165,9,0.6148,22.13,5796,0.003792,0.999853,"BUB3 C1orf109 DAD1 DHX33 DPAGT1 FARSB HSPE1 POP5 SPATA5L1"
1166,9,0.6100,21.96,6095,0.003580,0.999853,"EIF3F FAU RPL12 RPL17 RPL27A RPL37 RPL4 RPLP2 RPS13"
1167,4,0.6146,3.687,3389,0.001084,0.992931,"FAXC GRHL1 NHSL1 RETNLB"
1168,4,0.6448,3.869,3391,0.001137,0.992931,"CAMKK1 FBLN2 FBXO41 RBP7"
1169,11,0.6090,33.50,8862,0.003756,0.999969,"FBLN5 GPR68 IFI27 PPP4R4 SERPINA1 SERPINA11 SERPINA12 SERPINA3 SERPINA4 SERPINA6 UBR7"
1170,5,0.6450,6.450,3693,0.001739,0.996692,"FBN3 OR1M1 OR7G1 OR7G3 ZNF266"
1171,5,0.6742,6.742,3699,0.001815,0.996692,"FBXL18 OR10G2 PKP2 TCF3 TRAF5"
1172,8,0.6022,16.86,5433,0.003085,0.999679,"CIAO1 LYRM4 SLC25A37 TIMM10 TIMM10B TIMM22 TIMM29 TIMM9"
1173,8,0.6020,16.86,6286,0.002668,0.999679,"FAM173B FBXL7 NKD2 SLC6A18 SLC6A19 SLC6A3 TPPP TRIO"
1174,12,0.6039,39.86,9665,0.004096,0.999986,"AQP7 BAG1 CNTFR CREB3 FAM205A FBXO10 GALT GRHPR OR2S2 SIGMAR1 SPAG8 TOMM5"
1175,4,0.6540,3.924,2993,0.001306,0.992931,"FBXO22 KIF13B SP1 SP3"
1176,4,0.6159,3.696,3525,0.001045,0.992931,"FBXO43 KCNQ3 PGM2 RGS22"
1177,6,0.6573,9.860,3989,0.002458,0.998474,"HNRNPF PCBP1 PRPF40A PSMF1 SON SRRM2"
1178,4,0.6323,3.794,3250,0.001163,0.992931,"FBXW12 LST1 MUCL1 MYH7B"
1179,12,0.6170,40.72,9775,0.004138,0.999986,"ERVV-2 FFAR3 GPR32 KIR2DL1 KIR2DL3 KLK11 KLK3 SIGLEC11 VN1R4 ZNF415 ZNF665 ZNF880"
1180,4,0.6215,3.729,3082,0.001205,0.992931,"CHIT1 FCMR FMO4 OR6N1"
1181,4,0.6188,3.713,3032,0.001220,0.992931,"C9orf16 FCN2 UCK1 ZBTB6"
1182,4,0.6165,3.699,3066,0.001202,0.992931,"ASB16 CD1B FCRL1 OR6K2"
1183,4,0.6011,3.607,3058,0.001175,0.992931,"CD1B FCRL4 FMO1 VAMP4"
1184,9,0.6171,22.22,6737,0.003278,0.999853,"FAM189B FCGR2B FCGR3A FCRL3 FCRL5 GBA HSPA6 ITLN2 TMCO1"
1185,4,0.6540,3.924,3311,0.001181,0.992931,"FDCSP HECA SLAMF8 TNS1"
1186,4,0.7077,4.246,3309,0.001279,0.992931,"DOC2A FEM1A RBM11 SAMSN1"
1187,4,0.6055,3.633,3184,0.001137,0.992931,"FES OR5B12 PCARE RGL2"
1188,11,0.6222,34.22,9291,0.003661,0.999969,"C5AR1 C5AR2 CABP5 CRX FFAR3 FGF21 GPR32 KLK11 KLK3 SULT2A1 SULT2B1"
1189,4,0.6410,3.846,3532,0.001085,0.992931,"FGG KBTBD3 S100A10 ZFYVE27"
1190,24,0.6121,168.9,1.396e+04,0.01192,1.00000,"ADSL ADSS ATIC CAD DHFR DHODH FH FPGS GART GMPS IMPDH2 MTHFD1 NAMPT PAICS PFAS PPAT PPCDC RFK RPIA SDHA SDHB SDHC TFRC UMPS"
1191,5,0.6041,6.041,3416,0.001760,0.996692,"ARL8B FIG4 NPC1 VAC14 VPS18"
1192,8,0.6306,17.66,6433,0.002730,0.999679,"C9orf3 FBP1 FBP2 FKBP15 GNA14 TXNDC8 ZNF484 ZNF510"
1193,4,0.6042,3.625,3320,0.001088,0.992931,"FKBP1B KCTD6 RNF24 UBXN7"
1194,4,0.6497,3.898,3389,0.001146,0.992931,"DAGLA FLRT1 GRK4 SH3BP2"
1195,4,0.6084,3.650,3511,0.001036,0.992931,"CAPN7 FLRT3 GJB7 MSH4"
1196,4,0.6310,3.786,3093,0.001219,0.992931,"FMO5 LHCGR OXER1 STON1"
1197,5,0.6287,6.287,3963,0.001580,0.996692,"CDK18 CHI3L1 FMOD PRELP RGS18"
1198,4,0.7009,4.205,3127,0.001340,0.992931,"FNDC1 LPA OPRM1 PHACTR2"
1199,8,0.6013,16.84,5058,0.003308,0.999679,"ELMO2 FNDC3B ITGA3 ITGAV ITGB1 ITGB5 SNX17 TRAM2"
1200,5,0.6153,6.153,4242,0.001445,0.996692,"AZIN2 FNDC5 HPCA KNCN ZBTB8A"
1201,5,0.6122,6.122,3370,0.001808,0.996692,"BRF2 FNTA FNTB MAK16 TTI2"
1202,8,0.6194,17.34,6051,0.002850,0.999679,"FCHSD2 FOLH1 FOLR2 KCTD21 P2RY2 P2RY6 PLEKHB1 UCP3"
1203,5,0.6079,6.079,4170,0.001452,0.996692,"FOSB GMFG RNF38 SCGB2B2 TCHHL1"
1204,4,0.6274,3.764,2705,0.001385,0.992931,"ERBB2 ERBB3 FOSL2 FUT8"
1205,4,0.6043,3.626,3059,0.001181,0.992931,"FOXD2 PIK3R5 PTPN6 ULK3"
1206,8,0.7613,21.32,5538,0.003824,0.999679,"FOXK1 FOXK2 GSK3A GSK3B GSKIP RANBP3 UBALD1 UBALD2"
1207,13,0.6008,46.86,1.029e+04,0.004521,0.999993,"ALDOC C17orf50 CCL2 CCL7 FOXN1 GAS2L2 LYRM9 RDM1 SEBOX SLFN12 SPAG5 TIAF1 UNC119"
1208,4,0.6231,3.739,3341,0.001115,0.992931,"CFAP57 FOXN3 OARD1 RNF150"
1209,8,0.6073,17.00,5648,0.002993,0.999679,"DLL1 FOXO1 MYCN MYOG PAX3 SOX8 TFAP2B ZBTB18"
1210,4,0.6144,3.687,3217,0.001142,0.992931,"ASAP2 CABCOCO1 FOXP4 INSIG1"
1211,4,0.7499,4.499,3126,0.001434,0.992931,"FOXR1 PAFAH1B2 RPL22 RPP25"
1212,4,0.6075,3.645,3356,0.001082,0.992931,"ABCC12 CD276 FPGT LEPROT"
1213,17,0.5811,79.02,1.367e+04,0.005733,1.00000,"FPR1 FPR2 KIR2DL1 SIGLEC5 VN1R4 ZNF28 ZNF320 ZNF415 ZNF528 ZNF534 ZNF610 ZNF613 ZNF615 ZNF665 ZNF701 ZNF808 ZNF880"
1214,4,0.6527,3.916,3202,0.001218,0.992931,"FRG2B HHIP ICAM5 USP25"
1215,7,0.6085,12.78,4663,0.002724,0.999299,"CRK CRKL DOCK5 PTPN12 RAPGEF1 RHOG TRIO"
1216,4,0.6563,3.938,3317,0.001183,0.992931,"EPS15 FRMD4B ONECUT3 SMPD2"
1217,5,0.6149,6.149,4222,0.001451,0.996692,"EPS8 FRMD5 KLRC1 TAS2R7 TAS2R9"
1218,11,0.6023,33.13,7444,0.004417,0.999969,"AMOTL2 FRMD6 KIRREL1 LATS2 MAP4K4 NF2 PLXNA1 PTPN14 RNF146 SAV1 TAOK1"
1219,4,0.6228,3.737,3399,0.001096,0.992931,"FRMD8 PRSS35 PUS10 TRAPPC3L"
1220,12,0.6072,40.08,9444,0.004215,0.999986,"FBXO9 FRS3 GSTA1 GSTA3 GSTA4 GUCA1A IL17A IL17F MLIP PRPH2 SPATS1 TFAP2D"
1221,4,0.6664,3.999,3301,0.001207,0.992931,"FRY GPC5 HEPN1 PAEP"
1222,4,0.6137,3.682,3429,0.001070,0.992931,"CLDN22 FSD1 HMSD MGAT5B"
1223,4,0.6136,3.682,2955,0.001241,0.992931,"AK6 FSTL3 RPS7 WDR43"
1224,4,0.6707,4.024,3308,0.001212,0.992931,"FTCD MYOM3 PLXNA2 TMEM238"
1225,4,0.6144,3.687,3124,0.001176,0.992931,"FTL HIGD1A PERP TGM2"
1226,4,0.6260,3.756,2650,0.001411,0.992931,"FUBP1 HNRNPD HNRNPUL1 KHSRP"
1227,7,0.6141,12.90,5186,0.002474,0.999299,"FUT5 FUT6 PLIN3 UQCR11 ZNF555 ZNF556 ZNF77"
1228,18,0.6006,91.90,1.476e+04,0.006175,1.00000,"ADAM2 ADAM32 AP3M2 BIN3 C8orf58 CHRNA6 CHRNB3 DEFA5 DKK4 NAT1 NKX6-3 RNF170 RNF5 SCARA3 SLC20A2 SORBS3 TNFRSF10B TNFRSF10D"
1229,8,0.6103,17.09,5341,0.003180,0.999679,"CIAO1 FXN HSCB LONP1 LYRM4 TIMM10 TIMM9 WDR18"
1230,27,0.6067,212.9,2.082e+04,0.01010,1.00000,"APOBEC3A APOBEC3D APOBEC3G APOL1 CRYBA4 CRYBB3 CYTH4 DGCR6L FOXRED2 GAL3ST1 GSTT2B HPS1 ISX MIF MPPE1 RFPL2 RFPL3 SEC14L3 SEC14L4 SEC14L6 SEPT5 SLC5A1 SLC5A4 USP18 VPREB1 YPEL1 ZNF74"
1231,4,0.6025,3.615,3212,0.001122,0.992931,"ARHGAP33 CDRT1 FXYD3 SFT2D2"
1232,9,0.6075,21.87,5683,0.003821,0.999853,"ANAPC13 ANAPC15 CCNF CDC16 FZR1 PRPF39 TRNAU1AP UBE2C UBE2S"
1233,4,0.6144,3.687,3433,0.001070,0.992931,"G6PC3 HAS3 PLCH2 TREML1"
1234,14,0.6114,55.64,1.053e+04,0.005241,0.999997,"CD1C CIART CLK2 CTSK CTSS GABPB2 GBA HIST2H2AB HRNR S100A12 S100A2 S100A4 S100A5 S100A8"
1235,4,0.6036,3.622,3147,0.001147,0.992931,"GABRA1 GABRA6 GABRG2 PCDHGA6"
1236,4,0.6339,3.803,2960,0.001280,0.992931,"GADD45B MAP2K3 PPM1A PPM1B"
1237,4,0.6145,3.687,3327,0.001104,0.992931,"GADD45G MCTP2 RMDN1 TMEM129"
1238,23,0.6047,153.0,1.822e+04,0.008306,1.00000,"AIPL1 ALDH3A1 ALOX12B ALOX15 ALOX15B ALOXE3 ASGR1 CCDC144A CLEC10A KCTD11 MFSD6L MYH2 MYH4 OR1D5 OR3A3 P2RX1 SHBG SLC2A4 TBC1D28 TMEM256 TNFSF12 TNFSF13 VAMP2"
1239,9,0.6112,22.00,5662,0.003859,0.999853,"GALE GNPNAT1 MPI PGM3 PMM2 PPCDC RFK RPIA UGP2"
1240,4,0.6292,3.775,3491,0.001078,0.992931,"ABCG5 CCDC80 CDC14A GALM"
1241,12,0.6228,41.10,9635,0.004238,0.999986,"CHST9 CTIF DSG1 DSG3 DSG4 GALNT1 HRH4 KIAA1328 SERPINB7 ZNF396 ZNF397 ZNF521"
1242,6,0.6367,9.551,4271,0.002225,0.998474,"GALNT11 LDLR LDLRAP1 MYLIP NR1H2 SREBF1"
1243,11,0.6087,33.48,8609,0.003864,0.999969,"CYP3A43 CYP3A7 DLX6 GALNT17 PON1 PON2 PON3 RNF148 SEMA3C SEMA3E WNT2"
1244,4,0.6111,3.666,3349,0.001091,0.992931,"GALNT18 KLHL30 MADD PVR"
1245,4,0.6101,3.661,3372,0.001082,0.992931,"ADAM15 GALNT7 RPS6KB2 SYNPO2"
1246,8,0.6286,17.60,6016,0.002910,0.999679,"ANHX ZNF10 ZNF132 ZNF140 ZNF26 ZNF605 ZNF84 ZNF891"
1247,5,0.6487,6.487,3773,0.001712,0.996692,"CENPE GAR1 NAF1 RPL34 SPATA5"
1248,21,0.5878,123.4,1.640e+04,0.007452,1.00000,"ABCC11 ABCC12 CES1 CES2 CES3 CES5A CHST5 CLEC18A CLEC18C CMTM1 IRX6 MT1A MT1B MT1F MT1G MT1H MT1X MT2A MT4 MTSS1L TMED6"
1249,4,0.6230,3.738,3082,0.001208,0.992931,"BIVM GAS6 GPR183 PIBF1"
1250,6,0.6032,9.047,4668,0.001929,0.998474,"GBP3 GBP4 GBP5 GBP6 GBP7 ST6GALNAC3"
1251,9,0.6002,21.61,6655,0.003227,0.999853,"BTN2A2 OR14J1 OR2B3 OR2B6 OR2J2 OR2J3 OR2W1 TRIM10 TRIM26"
1252,4,0.6259,3.755,3229,0.001159,0.992931,"GCC1 GPR32 KLK11 KLK6"
1253,4,0.6590,3.954,3004,0.001311,0.992931,"CTSO GCFC2 ITPKA PCMTD1"
1254,5,0.6018,6.018,3891,0.001540,0.996692,"B3GNT2 B3GNT5 B4GALT3 GCNT2 SCUBE3"
1255,5,0.6022,6.022,3922,0.001529,0.996692,"FAM209B GDAP1L1 RALY RBPJL WISP2"
1256,11,0.6060,33.33,8784,0.003770,0.999969,"BPIFB1 DEFB116 FAM83C FOXS1 GDF5 GGT7 HCK MYH7B MYLK2 TM9SF4 XKR7"
1257,5,0.6262,6.262,3727,0.001673,0.996692,"GDPD4 LKAAEAR1 P2RY2 P2RY6 UCP3"
1258,8,0.6121,17.14,5967,0.002856,0.999679,"FOLR2 GDPD5 KRTAP5-7 KRTAP5-9 P2RY2 P2RY6 PLEKHB1 UCP3"
1259,5,0.6373,6.373,3532,0.001796,0.996692,"GEMIN2 GEMIN4 GEMIN6 GEMIN7 TGS1"
1260,8,0.6250,17.50,5117,0.003398,0.999679,"CIP2A GEN1 H2AFX HUS1 MAD2L2 RAD17 RHNO1 TOPBP1"
1261,4,0.6180,3.708,3530,0.001047,0.992931,"GFOD2 IFI6 RIPOR1 URGCP"
1262,4,0.6753,4.052,3341,0.001208,0.992931,"ASTL GFRA2 IGFBPL1 SCN9A"
1263,6,0.6167,9.250,4948,0.001862,0.998474,"C8orf44 CYP7A1 GGH MCMDC2 NSMAF SGK3"
1264,4,0.6394,3.837,3376,0.001132,0.992931,"FASTKD1 GHDC NAV3 VSIG2"
1265,17,0.6106,83.04,1.148e+04,0.007161,1.00000,"CHCHD3 CLPB DNAJC11 FAM136A GHITM HAX1 HTRA2 IMMP2L IMMT MTCH2 MTX1 MTX2 OCIAD1 PARL ROMO1 TIMM13 YME1L1"
1266,4,0.6127,3.676,3550,0.001032,0.992931,"GHRL NIPAL3 SLC34A2 YWHAH"
1267,7,0.9996,20.99,4168,0.004994,0.999333,"GID8 MAEA RANBP9 RMND5A UBE2H WDR26 YPEL5"
1268,4,0.6015,3.609,2744,0.001310,0.992931,"DDX6 EIF4E2 GIGYF1 GIGYF2"
1269,4,0.6330,3.798,3054,0.001239,0.992931,"GIMAP4 GIMAP7 OR7G3 ZNF783"
1270,8,0.6076,17.01,5668,0.002984,0.999679,"CDT1 DONSON GINS1 GINS2 GINS3 GINS4 NUP93 ORC6"
1271,5,0.6572,6.572,4000,0.001636,0.996692,"KCNK7 OR10Z1 SPRR4 STMND1 SWT1"
1272,4,0.6678,4.007,2798,0.001426,0.992931,"ARHGEF7 GIT1 GIT2 PAK2"
1273,5,0.6015,6.015,4520,0.001326,0.996692,"CGA GJA10 IL2 ZKSCAN2 ZNF664"
1274,4,0.6103,3.662,3207,0.001138,0.992931,"EDEM1 GJA8 SCML4 SSTR4"
1275,9,0.6115,22.02,7137,0.003067,0.999853,"AGO1 AGO3 AGO4 GJA4 GJB3 GJB4 GJB5 LURAP1 ZNF684"
1276,4,0.6290,3.774,3371,0.001116,0.992931,"GLB1L GPR142 LGALS3BP TIMP2"
1277,4,0.6298,3.779,3457,0.001089,0.992931,"AFM GLDC PF4 ZBTB7C"
1278,4,0.6398,3.839,3172,0.001206,0.992931,"GLI2 PCDHA3 PCDHB7 PCDHGA12"
1279,11,0.6104,33.57,8339,0.003999,0.999969,"GLIPR1L1 GLIPR1L2 HOXC4 HOXC5 HOXC6 HOXC8 INHBE KCNC2 KRT82 KRT86 POU6F1"
1280,5,0.8969,8.969,3501,0.002548,0.996692,"YWHAB YWHAE YWHAG YWHAQ YWHAZ"
1281,4,0.6585,3.951,3154,0.001248,0.992931,"GLT8D2 PROK1 SAA4 SNX29"
1282,4,0.6321,3.793,2891,0.001306,0.992931,"ERBB3 FUT8 GMDS SLC35C1"
1283,4,0.6482,3.889,3055,0.001268,0.992931,"CHMP4A GMPR2 MGAT2 TM9SF1"
1284,5,0.6061,6.061,3346,0.001803,0.996692,"GNA11 LPAR2 PDCL PLCB3 RIC8A"
1285,6,0.6116,9.174,4377,0.002086,0.998474,"FUT5 FUT6 GNA15 PLIN3 UQCR11 ZNF77"
1286,9,0.6034,21.72,5999,0.003597,0.999853,"ARHGEF12 GNA13 GNAI2 GNAI3 LPAR1 LPAR2 PDCL RHOA RIC8A"
1287,8,0.6012,16.83,5177,0.003231,0.999679,"ARHGEF12 CMIP GNA13 GNB1 LPAR2 PDCL RHOA RIC8A"
1288,11,0.6062,33.34,7055,0.004689,0.999969,"AKT1 GNB2 MAPKAP1 MIOS MLST8 PDCL PDPK1 PIK3CA PIK3CB RICTOR WDR59"
1289,4,0.6130,3.678,3544,0.001034,0.992931,"GNB3 HTR1D ITPRIPL1 TMEM138"
1290,16,0.6002,72.02,1.259e+04,0.005674,0.999999,"ANKRD7 C7orf43 CYP3A43 CYP3A5 CYP3A7 GNG11 MOGAT3 PILRA PILRB PON1 RASA4 TRIM50 WNT2 ZKSCAN1 ZSCAN21 ZSCAN25"
1291,4,0.6572,3.943,2768,0.001418,0.992931,"CDC37L1 DNAJB6 HSF1 HSPA4"
1292,9,0.6096,21.95,5882,0.003706,0.999853,"GNB1 GNB2 GNG5 MAPKAP1 MLST8 PDCL PIK3CA PIK3CB RICTOR"
1293,4,0.6302,3.781,3449,0.001092,0.992931,"ACSM4 GCKR GNG8 PURA"
1294,16,0.6007,72.08,1.275e+04,0.005606,0.999999,"CYP3A43 CYP3A5 CYP3A7 DLX6 GNG11 GNGT1 PILRB PON1 PON3 RNF148 SEMA3E TRIM50 WNT2 ZKSCAN1 ZNF804B ZSCAN25"
1295,4,0.6633,3.980,2898,0.001368,0.992931,"GNL2 INTS11 NOL9 TRAPPC3"
1296,4,0.6537,3.922,3158,0.001237,0.992931,"GNMT KCNK16 KCNK17 TUBB4A"
1297,4,0.6522,3.913,3221,0.001210,0.992931,"BNIP2 CELF6 GOLGA6D LINGO1"
1298,7,0.6109,12.83,4226,0.003017,0.999299,"GOLGA7 KRAS NRAS RAF1 RCE1 SHOC2 ZDHHC5"
1299,6,0.6302,9.452,4283,0.002196,0.998474,"ARHGAP11A ARHGAP11B CHRFAM7A GOLGA8H GOLGA8R WHAMM"
1300,16,0.5912,70.95,1.023e+04,0.006863,0.999999,"BNIP1 C19orf25 GOLT1B INPP5K NAPG NBAS RAB18 RAB3GAP1 RAB3GAP2 RINT1 SCFD1 SCFD2 STX18 TBC1D20 USE1 ZW10"
1301,4,0.6191,3.715,2830,0.001307,0.992931,"GON4L PPP1R10 SS18L2 TOX4"
1302,11,0.6012,33.06,8837,0.003718,0.999969,"FBLN5 GON7 GPR68 PPP4R4 SERPINA1 SERPINA11 SERPINA12 SERPINA3 SERPINA4 SERPINA9 UBR7"
1303,7,0.6154,12.92,4646,0.002765,0.999299,"GORASP2 MON2 SAR1A SEC23IP SPPL3 SURF4 TM9SF3"
1304,5,0.6155,6.155,4060,0.001510,0.996692,"BBS5 GP2 SCN1A SCN2A SCN7A"
1305,4,0.6177,3.706,3420,0.001080,0.992931,"CCPG1 GP5 SGTB SYCP2L"
1306,12,0.6106,40.30,9767,0.004099,0.999986,"GP6 KIR2DL1 LAIR2 LILRB5 NLRP4 NLRP7 ZNF581 ZNF587 ZNF667 ZNF772 ZNF773 ZSCAN5B"
1307,4,0.6308,3.785,3330,0.001133,0.992931,"CCDC105 GPANK1 MRVI1 SCARA3"
1308,11,0.6123,33.68,7173,0.004659,0.999969,"AMOTL2 FRYL KIRREL1 LATS2 MAP4K4 NF2 PDCD10 PTPN14 RNF146 SAV1 TAOK1"
1309,4,0.6214,3.728,3259,0.001140,0.992931,"BIVM COL4A1 GPD2 TNFSF11"
1310,6,0.6025,9.037,4037,0.002227,0.998474,"BUB3 DAD1 DPAGT1 FARSB GPN3 TXNL4A"
1311,4,0.6310,3.786,3226,0.001169,0.992931,"ELF2 GPR162 GPRC5A SP5"
1312,8,0.6191,17.34,6373,0.002706,0.999679,"FAM173B NKD2 OTULINL SLC6A18 SLC6A19 SLC6A3 TPPP TRIO"
1313,4,0.6169,3.701,3366,0.001096,0.992931,"GPR176 GPR20 LGMN PDK2"
1314,17,0.6001,81.62,1.289e+04,0.006276,1.00000,"CD1B CD1E CTSK FCGR2B FCRL3 GBA ITLN2 KCNJ10 LCE3E OR10J5 PGLYRP3 S100A12 S100A2 S100A9 SLAMF7 VANGL2 YY1AP1"
